num,index,date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
829,829,20190529,41850,42100,41300,41800,14930618,9.35,1.25,14.08,0.996119028,0.961263464,0.935310585,0.9601517,1.000777865,1.002496161,1.005102956,1.00642632,42710,14745895.8,-0.021306486,0.012527025,42495,14637312.7,-0.016354865,0.020038193,43215,12978716.35,-0.03274326,0.150392504,44635.83333,11131675.93,-0.063532662,0.341273146,43533.33333,12065138.87,-0.039816233,0.237500717,-0.016451234,0.007177033,-0.011961722,-0.017626322,-0.39075813
830,830,20190530,42200,42700,42150,42550,11766018,9.35,1.25,14.08,0.995203963,0.962665374,0.933649842,0.957251457,1.000651095,1.002421011,1.005078148,1.006467691,42450,14647298.2,0.002355713,-0.196710694,42595,14445131.7,-0.001056462,-0.185468278,43050,13010953.6,-0.011614402,-0.095683655,44607.5,11150902.82,-0.046124531,0.055162814,43539.16667,11998393.03,-0.022719008,-0.019367179,0.009569378,0.003525264,-0.009400705,0.017942584,-0.211953718
831,831,20190531,42600,42800,42150,42500,11365999,9.35,1.25,14.08,1.00364582,0.976996422,0.944391247,0.967311901,1.001310734,1.003201514,1.005997813,1.007447246,42410,14127237,0.002122141,-0.195454922,42725,14245936.5,-0.005266238,-0.202158524,42880,13147997.25,-0.00886194,-0.135533817,44582.5,11170293.73,-0.046711153,0.017520154,43532.91667,11992187.17,-0.023727256,-0.052216344,0.001175088,0.007058824,-0.008235294,-0.001175088,-0.033997823
832,832,20190603,42950,43900,42500,43800,15466580,9.35,1.25,14.08,1.002866987,0.982875426,0.946629334,0.968867295,1.001156466,1.003263935,1.006182135,1.007744594,42640,15607219.2,0.027204503,-0.009011163,42905,14217354.8,0.02086004,0.087866218,42805,13593180.45,0.023244948,0.137819075,44571.66667,11243907.58,-0.017312942,0.375552039,43546.66667,12001510.78,0.005817514,0.288719419,0.010588235,0.002283105,-0.029680365,0.030588235,0.360776118
833,833,20190604,43400,43700,43000,43450,9913497,9.35,1.25,14.08,1.010165979,0.993527894,0.9541777,0.975838365,1.000902975,1.003294684,1.006325566,1.007997963,42820,12688542.4,0.014712751,-0.218704821,42935,13327491.2,0.011994876,-0.256161805,42735,13488109.95,0.016731017,-0.265019559,44565.83333,11280314.72,-0.025037865,-0.121168403,43563.33333,11978856.73,-0.002601576,-0.1724171,-0.00913242,0.00575374,-0.010356732,-0.007990868,-0.359037551
834,834,20190605,44050,44200,43700,43900,12464135,9.35,1.25,14.08,1.012929426,1.00357971,0.961949915,0.98275498,0.996132402,0.997775631,1.000702024,1.002397595,43240,12195245.8,0.015263645,0.02204869,42975,13470570.8,0.021524142,-0.074713671,42717.5,13591379,0.027681863,-0.082938162,44570,11309426.83,-0.015032533,0.102101387,43591.66667,11963959.31,0.007073217,0.04180687,0.013808976,0.006833713,-0.004555809,0.010356732,0.257289431
835,835,20190607,43600,44350,43450,44200,11683682,9.35,1.25,14.08,1.017572844,1.016583923,0.974727563,0.994587526,0.997106298,0.998047171,1.000881988,1.002615691,43570,12178778.6,0.01445949,-0.040652402,43010,13413038.4,0.027667984,-0.128930996,42805,13024077.2,0.032589651,-0.102916712,44562.5,11313621.92,-0.008134642,0.03270925,43618.75,11966047.63,0.013325691,-0.023597235,-0.006833713,0.003393665,-0.016968326,0.006833713,-0.062615898
836,836,20190610,44300,44850,44050,44800,8792182,9.35,1.25,14.08,1.016993611,1.02323181,0.98174996,1.000399199,0.997728013,0.99769189,1.000442473,1.002202238,44030,11664015.2,0.017488076,-0.246213088,43220,12895626.1,0.036557149,-0.318204333,42900,12734710.7,0.044289044,-0.309589184,44578.33333,11325019.23,0.00497252,-0.223649707,43657.08333,11915213.63,0.02617941,-0.262104543,0.002262443,0.001116071,-0.016741071,0.013574661,-0.247481915
837,837,20190611,44800,45000,44550,44850,6664872,9.35,1.25,14.08,1.018790809,1.032621947,0.99276437,1.010220015,0.998604491,0.997492691,1.000145968,1.001928622,44240,9903673.6,0.013788427,-0.327030325,43440,12755446.4,0.032458564,-0.477488142,43010,12686200.35,0.042780749,-0.474636076,44595,11135447.75,0.00571813,-0.401472473,43695.41667,11882097.84,0.026423443,-0.439082888,0,0.003344482,-0.006688963,0.001116071,-0.241954728
838,838,20190612,44800,45050,44300,44600,8607439,9.35,1.25,14.08,1.006410953,1.025259942,0.987214148,1.003469384,1.001550683,0.999631174,1.00225582,1.004086531,44470,9642462,0.002923319,-0.107340117,43645,11165502.2,0.021881086,-0.229104178,43107.5,12538385.8,0.034622745,-0.313512988,44601.66667,10998669.02,-3.74E-05,-0.217410853,43730,11853624.18,0.019894809,-0.273855922,-0.001114827,0.010089686,-0.006726457,-0.005574136,0.291463512
839,839,20190613,44200,44400,43400,43750,16906541,9.35,1.25,14.08,1.00440639,1.028813065,0.99102614,1.006217305,1.000951863,0.999305378,1.001871449,1.003748774,44440,10530943.2,-0.015526553,0.605415648,43840,11363094.5,-0.00205292,0.487846554,43167.5,13000203.6,0.013493948,0.300482786,44602.5,11143963.43,-0.019113278,0.517103058,43761.25,11775723.3,-0.000257077,0.435711469,-0.00896861,0.014857143,-0.008,-0.019058296,0.964177847
840,840,20190614,43750,44150,43300,44000,9322873,9.35,1.25,14.08,0.996707314,1.022204009,0.985581871,0.999438413,1.000860936,0.999524855,1.001982372,1.003907215,44400,10058781.4,-0.009009009,-0.073160791,43985,11118780,0.000341025,-0.161520149,43290,12781955.85,0.016401016,-0.270622344,44604.16667,11172518.6,-0.013545072,-0.165553146,43803.33333,11689482.38,0.004489765,-0.202456303,0,0.003409091,-0.015909091,0.005714286,-0.448564139
841,841,20190617,43750,44050,43400,43900,11890424,9.35,1.25,14.08,0.992952565,1.017428272,0.982008422,0.994464715,1.000144955,0.999137933,1.001464315,1.003436973,44220,10678429.8,-0.007236545,0.11349929,44125,11171222.5,-0.00509915,0.064379838,43425,12708579.5,0.0109384,-0.064378202,44601.66667,11206588.3,-0.015731849,0.061020864,43842.91667,11692461.18,0.001301997,0.016930808,-0.005681818,0.003416856,-0.011389522,-0.002272727,0.275403408
842,842,20190618,43750,44500,43650,44350,7994928,9.35,1.25,14.08,0.990868347,1.010473503,0.97681465,0.987931495,0.999972832,0.999348369,1.001591916,1.003606436,44120,10944441,0.005213055,-0.269498735,44180,10424057.3,0.003847895,-0.233031077,43542.5,12320706.05,0.0185451,-0.351098227,44576.66667,10987536.83,-0.005084873,-0.272363941,43888.33333,11667068.08,0.01051912,-0.314744034,-0.003416856,0.003382187,-0.01578354,0.010250569,-0.32761624
843,843,20190619,45450,45450,45000,45350,10417690,9.35,1.25,14.08,0.996645061,1.013518598,0.981295918,0.991349269,1.000054338,0.99940945,1.001536581,1.003598291,44270,11306491.2,0.024395753,-0.078609817,44370,10474476.6,0.022086996,-0.005421426,43652.5,11900983.9,0.038886662,-0.124636241,44556.66667,10952233.15,0.017805042,-0.048806772,43940.41667,11671031.85,0.032079426,-0.107389121,0.024802706,0.002205072,-0.007717751,0.022547914,0.303037376
844,844,20190620,44850,45500,44850,45500,7147785,9.35,1.25,14.08,1.009810433,1.025612829,0.994432771,1.003939232,1.001520885,1.001190061,1.003285185,1.005390619,44620,9354740,0.019722098,-0.235918369,44530,9942841.6,0.021783068,-0.281112454,43752.5,11706706.2,0.039940575,-0.389428172,44556.66667,10926367.43,0.021171542,-0.345822384,43997.5,11631116.58,0.034149668,-0.385460119,-0.011025358,0,-0.014285714,0.003307607,-0.313880044
845,845,20190621,45750,45800,45200,45700,9454913,9.35,1.25,14.08,1.003204089,1.017166745,0.988353161,0.996917417,1.000778358,1.000674205,1.002683344,1.004814309,44960,9381148,0.016459075,0.00786311,44680,9719964.7,0.022829006,-0.027268792,43845,11566501.55,0.042308131,-0.182560694,44564.16667,10921785.8,0.025487593,-0.134307047,44056.25,11585348.53,0.037310257,-0.183890499,0.005494505,0.002188184,-0.010940919,0.004395604,0.322775237
846,846,20190624,45200,45800,45200,45500,6085066,9.35,1.25,14.08,0.99673075,1.008236553,0.981823856,0.989543719,1.000380011,1.000581444,1.002513121,1.004642034,45280,8220076.4,0.004858657,-0.259731211,44750,9449253.1,0.016759777,-0.356026774,43985,11172439.6,0.03444356,-0.455350289,44566.66667,10863735.55,0.020942408,-0.439873516,44112.08333,11554977.99,0.031463412,-0.473381429,-0.010940919,0.006593407,-0.006593407,-0.004376368,-0.356412269
847,847,20190625,45200,45800,45200,45600,7076774,9.35,1.25,14.08,0.987406069,0.996037727,0.971545935,0.978470604,0.999466228,0.999789589,1.001655448,1.00376041,45530,8036445.6,0.001537448,-0.119414931,44825,9490443.3,0.017289459,-0.254326297,44132.5,11122944.85,0.033252138,-0.36376795,44579.16667,10867993.35,0.022899336,-0.348842627,44172.5,11508053.82,0.032316487,-0.385059011,-0.006593407,0.004385965,-0.00877193,0.002197802,0.162974075
848,848,20190626,45800,46000,45600,45700,9226097,9.35,1.25,14.08,0.988795758,0.994664693,0.971098084,0.977109246,0.998760484,0.999083638,1.000854521,1.002931919,45600,7798127,0.002192982,0.183117048,44935,9552309.1,0.017024591,-0.034150078,44290,10358905.65,0.031835629,-0.109356016,44596.66667,10830233.08,0.024740265,-0.148116488,44234.58333,11497349.27,0.033128303,-0.197545731,0.004385965,0.006564551,-0.002188184,0.002192982,0.303715083
849,849,20190627,46000,46600,45750,46500,12603534,9.35,1.25,14.08,0.981202569,0.978553993,0.956663073,0.961488152,0.999339265,0.999370924,1.000973836,1.003057048,45800,8889276.8,0.015283843,0.417835701,45210,9122008.4,0.02853351,0.381662179,44525,10242551.45,0.044357103,0.230507268,44620.83333,10917589.83,0.04211411,0.154424575,44299.58333,11519876.49,0.049671272,0.094068501,0.006564551,0.002150538,-0.016129032,0.01750547,0.3660743
850,850,20190628,47000,47000,46700,47000,12949231,9.35,1.25,14.08,0.979247403,0.967708967,0.947200967,0.950681371,1.000144844,1.000083733,1.001551704,1.003632581,46060,9588140.4,0.020408163,0.350546661,45510,9484644.2,0.032740057,0.365283792,44747.5,10301712.1,0.050338008,0.256997951,44641.66667,10975398.88,0.052828075,0.179841493,44368.33333,11562389.55,0.059314075,0.11994419,0.010752688,0,-0.006382979,0.010752688,0.027428577
851,851,20190701,47350,47400,46250,46600,11383522,9.35,1.25,14.08,0.993113821,0.975406707,0.955868886,0.957783775,1.000117709,1,1.001266068,1.003352684,46280,10647831.6,0.006914434,0.069092979,45780,9433954,0.017911752,0.206654389,44952.5,10302588.25,0.036649797,0.10491866,44641.66667,10957848.08,0.043867836,0.038846488,44443.33333,11553323.13,0.048526213,-0.014697167,0.007446809,0.017167382,-0.00751073,-0.008510638,-0.12091135
852,852,20190702,46200,46900,45850,46250,8463073,9.35,1.25,14.08,0.997389941,0.975842543,0.95742479,0.957778969,1.000407443,1.000461793,1.001517519,1.003614399,46410,10925091.4,-0.003447533,-0.22535449,45970,9480768.5,0.006090929,-0.107343144,45075,9952412.9,0.026067665,-0.149646112,44630,10888063.17,0.036298454,-0.222720068,44516.66667,11506274.08,0.038936728,-0.264481887,-0.008583691,0.014054054,-0.008648649,-0.00751073,-0.256550565
853,853,20190703,45750,46350,45200,45400,9669368,9.35,1.25,14.08,0.997458243,0.971989895,0.954293813,0.95314247,1.001167516,1.001740957,1.002608032,1.004730204,46350,11013745.6,-0.020496224,-0.122063615,45975,9405936.3,-0.012506797,0.028006962,45172.5,9940206.45,0.00503625,-0.027246763,44605.83333,10906780.32,0.017804099,-0.113453492,44572.08333,11480610.51,0.018574781,-0.157765348,-0.010810811,0.02092511,-0.004405286,-0.018378378,0.142536287
854,854,20190704,45250,46200,45250,46000,6365573,9.35,1.25,14.08,0.996902322,0.970629242,0.953183358,0.950460089,1.001148874,1.001996387,1.002972576,1.005109405,46250,9766153.4,-0.005405405,-0.348200592,46025,9327715.1,-0.000543183,-0.317563526,45277.5,9635278.35,0.015957153,-0.339347264,44595,10871074.72,0.031505774,-0.414448602,44637.91667,11427352.33,0.030514044,-0.442952942,-0.003303965,0.004347826,-0.016304348,0.013215859,-0.341676416
855,855,20190705,45950,45950,45250,45650,7235395,9.35,1.25,14.08,1.000034556,0.976233658,0.958561987,0.954289607,1.000877169,1.001898701,1.002970035,1.005123012,45980,8623386.2,-0.007177033,-0.160956632,46020,9105763.3,-0.008039983,-0.205404889,45350,9412864,0.006615215,-0.231329062,44578.33333,10877018.62,0.024040079,-0.334799796,44688.33333,11342208.06,0.021519412,-0.362082324,-0.001086957,0.006571742,-0.008762322,-0.007608696,0.136644729
856,856,20190708,44750,44800,44350,44400,7823843,9.35,1.25,14.08,0.97100289,0.94392178,0.925365878,0.919456955,1.000506196,1.0017354,1.002921431,1.00509806,45540,7911450.4,-0.025032938,-0.011073494,45910,9279641,-0.032890438,-0.156880853,45330,9364447.05,-0.020516214,-0.164516286,44540,10809349.42,-0.003143242,-0.27619668,44726.66667,11284642.59,-0.007303622,-0.306682251,-0.019715225,0.009009009,-0.001126126,-0.027382256,0.081329077
857,857,20190709,44850,45450,44700,45100,7646421,9.35,1.25,14.08,0.965932452,0.933183315,0.912542447,0.904738271,1.000153613,1.001515597,1.002831321,1.005030373,45310,7748120,-0.004634738,-0.013125636,45860,9336605.7,-0.016572176,-0.181027748,45342.5,9413524.5,-0.005348183,-0.187719647,44520.83333,10708499.78,0.013008891,-0.285948438,44765,11251187.24,0.007483525,-0.320389854,0.010135135,0.007760532,-0.00886918,0.015765766,-0.022677091
858,858,20190710,45550,46150,45500,45550,9253930,9.35,1.25,14.08,0.986871352,0.949962141,0.92733106,0.917424705,0.999819291,1.00114903,1.002471716,1.004692971,45340,7665032.4,0.004631672,0.2072917,45845,9339389,-0.006434726,-0.009150384,45390,9445849.05,0.003525006,-0.020317819,44499.16667,10734916.35,0.023614674,-0.137959748,44810.83333,11228428.36,0.016495267,-0.17584815,0.009977827,0.013172338,-0.001097695,0.009977827,0.21023025
859,859,20190711,46350,46550,46150,46200,10989751,9.35,1.25,14.08,1.006172992,0.967895753,0.943460761,0.931584676,1.000207803,1.001470023,1.002810369,1.005080025,45380,8589868,0.018069634,0.279385318,45815,9178010.7,0.008403361,0.197400108,45512.5,9150009.55,0.01510574,0.201064429,44485,10772528.55,0.038552321,0.020164481,44853.33333,11224236.65,0.030023781,-0.020891011,0.017563117,0.007575758,-0.001082251,0.014270033,0.18757663
860,860,20190712,46350,46400,45800,46300,5245804,9.35,1.25,14.08,1.016162021,0.976595485,0.950997656,0.937329367,0.999837366,1.000963334,1.00229833,1.004605729,45510,8191949.8,0.017358822,-0.359639142,45745,8407668,0.012132473,-0.376069084,45627.5,8946156.1,0.014738918,-0.413624808,44469.16667,10731110.6,0.041170849,-0.511159264,44893.75,11197188.39,0.031323959,-0.531507034,0.003246753,0.002159827,-0.010799136,0.002164502,-0.52266398
861,861,20190715,45950,46650,45750,46450,4717226,9.35,1.25,14.08,1.004824627,0.970533313,0.944113663,0.928673215,0.999846393,1.000800423,1.002143364,1.004497263,45920,7570626.4,0.011541812,-0.376904136,45730,7741038.4,0.015744588,-0.390621031,45755,8587496.2,0.015189597,-0.450686686,44459.16667,10717836.73,0.044778917,-0.559871444,44931.25,11138691.08,0.033801641,-0.576500868,-0.007559395,0.004305705,-0.015069968,0.003239741,-0.100762057
862,862,20190716,46450,46850,46300,46850,7407824,9.35,1.25,14.08,0.999327258,0.972830336,0.945339684,0.928397407,0.999900602,1.000694079,1.00205715,1.004431158,46270,7522907,0.01253512,-0.015297677,45790,7635513.5,0.023149159,-0.029819802,45880,8558141,0.02114211,-0.134412018,44480,10627821.35,0.053282374,-0.302978122,44969.16667,11108512.48,0.041824954,-0.333139877,0,0,-0.011739594,0.00861141,0.570377167
863,863,20190717,46150,46350,45950,46050,5216602,9.35,1.25,14.08,0.987447246,0.964666949,0.936035466,0.917500865,1.000623385,1.001448984,1.002856011,1.005263592,46370,6715441.4,-0.006901014,-0.223192983,45855,7190236.9,0.004252535,-0.27448816,45915,8298086.6,0.002940216,-0.371348812,44492.5,10573436.22,0.0350059,-0.506631345,44996.66667,11057353.33,0.023409141,-0.528223269,-0.014941302,0.006514658,-0.002171553,-0.017075774,-0.295798334
864,864,20190718,46450,46450,45650,46100,5143554,9.35,1.25,14.08,0.989273672,0.967384703,0.936572033,0.916253914,1.001941572,1.003067062,1.0044754,1.006947057,46350,5546202,-0.005393743,-0.07259887,45865,7068035,0.005123733,-0.272279495,45945,8197875.05,0.003373599,-0.372574726,44505,10559046.17,0.03583867,-0.512877023,45029.58333,11017179.98,0.02377141,-0.533133342,0.008686211,0.007592191,-0.009761388,0.001085776,-0.014002985
865,865,20190719,46650,46950,46600,46800,8819393,9.35,1.25,14.08,1.004650185,0.983818782,0.951067641,0.928757501,1.001922261,1.003498052,1.004955226,1.007490538,46450,6260919.8,0.007534984,0.408641746,45980,7226434.8,0.017833841,0.220434868,46000,8166099.05,0.017391304,0.080000738,44531.66667,10590693.28,0.050937535,-0.167250645,45069.58333,10998415.93,0.038394335,-0.198121524,0.011930586,0.003205128,-0.004273504,0.015184382,0.714649637
866,866,20190722,46800,47300,46600,47200,9009109,9.35,1.25,14.08,1.005726336,0.987963451,0.953946401,0.930066023,1.001010165,1.002991306,1.004495953,1.007084953,46600,7119296.4,0.012875536,0.26544935,46260,7344961.4,0.020319931,0.226569959,46085,8312301.2,0.024194423,0.083828507,44572.5,10519190.65,0.058948903,-0.143554927,45104.16667,10950594.98,0.046466513,-0.177295022,0,0.002118644,-0.012711864,0.008547009,0.021511231
867,867,20190723,47350,47550,47050,47300,9061381,9.35,1.25,14.08,0.998306922,0.981962265,0.947105293,0.922069436,1.000450694,1.002803132,1.004410907,1.007041229,46690,7450007.8,0.013064896,0.216291478,46480,7486457.4,0.017641997,0.210369674,46170,8411531.55,0.024474767,0.077256971,44616.66667,10489064.25,0.06014195,-0.136111594,45125.41667,10836194.86,0.048189767,-0.163785709,0.003177966,0.005285412,-0.005285412,0.002118644,0.005802128
868,868,20190724,47100,47150,46250,46400,8756522,9.35,1.25,14.08,0.987039523,0.972547222,0.936406601,0.910476127,1.000387398,1.002960377,1.004730788,1.007395871,46760,8157991.8,-0.007698888,0.073367345,46565,7436716.6,-0.003543434,0.17747152,46205,8388052.8,0.004220322,0.043927859,44642.5,10472673.25,0.039368315,-0.163869454,45136.66667,10759174.93,0.02798907,-0.186134433,-0.00422833,0.016163793,-0.003232759,-0.019027484,-0.033643768
869,869,20190725,47150,47200,46600,47200,8408838,9.35,1.25,14.08,0.979661963,0.964853282,0.92801773,0.900830649,1.000621476,1.003146826,1.005095063,1.007796182,46980,8811048.6,0.004682844,-0.045648437,46665,7178625.3,0.011464695,0.171371627,46240,8178318,0.020761246,0.028186725,44660,10466528.6,0.05687416,-0.196597237,45150.83333,10694123.43,0.045384914,-0.213695442,0.016163793,0,-0.012711864,0.017241379,-0.039705719
870,870,20190726,46650,47150,46550,47150,7873886,9.35,1.25,14.08,0.976577537,0.956552354,0.919308958,0.890771405,1.000522325,1.002911241,1.005017549,1.007741742,47050,8621947.2,0.002125399,-0.086762443,46750,7441433.5,0.00855615,0.058114139,46247.5,7924550.75,0.019514568,-0.006393391,44681.66667,10412405.48,0.055242642,-0.243797602,45157.08333,10613855.98,0.04413298,-0.258150288,-0.011652542,0,-0.012725345,-0.001059322,-0.063617827
871,871,20190729,46800,47050,46000,46100,6856846,9.35,1.25,14.08,0.953656478,0.923542624,0.88547931,0.856070993,1.000387154,1.002705075,1.004969372,1.007737613,46830,8191494.6,-0.015588298,-0.162931024,46715,7655395.5,-0.013164936,-0.104311985,46222.5,7698216.95,-0.002650224,-0.109294263,44685,10382934.15,0.031666107,-0.33960421,45156.66667,10490820.16,0.020890234,-0.346395621,-0.007423118,0.020607375,-0.002169197,-0.022269353,-0.129166208
872,872,20190730,46300,46850,46300,46550,5551014,9.35,1.25,14.08,0.97718383,0.938727783,0.898213323,0.866473508,1.000387049,1.002681727,1.005090717,1.007914861,46680,7489421.2,-0.002784919,-0.25881936,46685,7469714.5,-0.002891721,-0.256863967,46237.5,7552614,0.006758583,-0.265020826,44705.83333,10366069.12,0.041251142,-0.464501545,45158.33333,10421808.16,0.030817494,-0.467365555,0.004338395,0.006444683,-0.005370569,0.009761388,-0.190442078
873,873,20190731,46200,46600,45000,45350,12872916,9.35,1.25,14.08,0.993476419,0.950019839,0.907407717,0.873755501,1.000314975,1.0025751,1.005083968,1.007954914,46470,8312700,-0.024101571,0.548584215,46615,8235345.9,-0.027137188,0.563129971,46235,7712791.4,-0.019141343,0.669034638,44714.16667,10380369.27,0.014219953,0.240121201,45151.25,10396815.78,0.004401871,0.238159478,-0.007518797,0.027563396,-0.007717751,-0.025778733,1.319020633
874,874,20190801,44900,45500,44850,45200,7811181,9.35,1.25,14.08,0.990402514,0.942985351,0.89865865,0.863837089,0.999991001,1.002098884,1.004678706,1.007594931,46070,8193168.6,-0.018884306,-0.046622695,46525,8502108.6,-0.028479312,-0.08126544,46195,7785071.8,-0.021539128,0.003353752,44730,10337243.05,0.010507489,-0.24436516,45154.58333,10356165.66,0.001005804,-0.245745843,-0.009922822,0.006637168,-0.007743363,-0.003307607,-0.393208112
875,875,20190802,44550,45500,44300,44950,12151374,9.35,1.25,14.08,0.98905724,0.938625027,0.891513476,0.85589643,1.00113346,1.003310863,1.006015089,1.008992292,45630,9048666.2,-0.014902476,0.342891177,46340,8835306.7,-0.029995684,0.375319999,46160,8030870.75,-0.026213172,0.513082999,44771.66667,10155937.32,0.003983174,0.196479815,45154.16667,10364718.41,-0.004521547,0.172378595,-0.014380531,0.012235818,-0.014460512,-0.005530973,0.555638514
876,876,20190805,44350,44600,43600,43950,14214086,9.35,1.25,14.08,0.929944438,0.875235932,0.828091427,0.793554118,1.002786392,1.005391255,1.008299693,1.011362894,45200,10520114.2,-0.027654867,0.351134192,46015,9355804.4,-0.044876671,0.519279946,46137.5,8350382.9,-0.047412625,0.702207692,44789.16667,10149846.88,-0.018735929,0.400423688,45136.66667,10373299.4,-0.026290525,0.370256989,-0.013348165,0.014789534,-0.007963595,-0.022246941,0.169751338
877,877,20190806,42500,43800,42500,43500,15083824,9.35,1.25,14.08,0.92241665,0.854114449,0.804575645,0.769764647,1.002236273,1.005249421,1.008368053,1.011507623,44590,12426676.2,-0.024444943,0.213826107,45635,9958048.7,-0.046784266,0.514736918,46057.5,8722253.05,-0.055528416,0.729349506,44803.33333,10273992.63,-0.029090097,0.468156007,45114.16667,10404833.45,-0.035779596,0.44969394,-0.032992036,0.006896552,-0.022988506,-0.010238908,0.061188458
878,878,20190807,43600,43900,43100,43200,10002533,9.35,1.25,14.08,0.96556302,0.881444314,0.826670423,0.789736686,1.001588327,1.004995036,1.008344526,1.011561687,44160,11852599.6,-0.02173913,-0.156089521,45315,10082649.8,-0.046673287,-0.007946006,45940,8759683.2,-0.059643013,0.141882962,44812.5,10247972.68,-0.035983264,-0.023950072,45078.33333,10344360.05,-0.041668207,-0.033044775,0.002298851,0.016203704,-0.002314815,-0.006896552,-0.336870213
879,879,20190808,43250,43500,42650,42650,16926881,9.35,1.25,14.08,1.013899907,0.920499518,0.860148698,0.820293617,1.000493141,1.004327017,1.007877738,1.011170282,43650,13675739.6,-0.022909507,0.237730572,44860,10934454.1,-0.049264378,0.548031648,45762.5,9056539.7,-0.068014204,0.869023,44814.16667,10402250.95,-0.048292021,0.627232517,45050,10397462.03,-0.05327414,0.627981997,0.001157407,0.01992966,0,-0.012731481,0.692259451
880,880,20190809,43250,43350,43050,43150,9685147,9.35,1.25,14.08,1.031030128,0.93442665,0.869623278,0.828240686,0.999318819,1.003140014,1.006902635,1.010237609,43290,13182494.2,-0.003234003,-0.265302389,44460,11115580.2,-0.029464687,-0.128687228,45605,9278506.85,-0.053831817,0.043826033,44840.83333,10335539.6,-0.037707447,-0.062927784,45024.58333,10409973.86,-0.041634663,-0.069628115,0.014067995,0.004634994,-0.002317497,0.011723329,-0.427824476
881,881,20190812,44000,44000,43550,43700,8466169,9.35,1.25,14.08,1.029475442,0.947012703,0.878298312,0.835541972,0.999695242,1.003060084,1.007053498,1.010434192,43240,12032910.8,0.010638298,-0.296415544,44220,11276512.5,-0.011759385,-0.24922098,45467.5,9465954,-0.038873921,-0.105619043,44882.5,10254009.9,-0.026346572,-0.174355293,45005.83333,10424346.98,-0.029014757,-0.187846585,0.019698725,0.006864989,-0.003432494,0.012746234,-0.125860557
882,882,20190813,43500,43500,42950,43000,7276979,9.35,1.25,14.08,1.009815258,0.947882113,0.875644623,0.832292622,1.000564658,1.003562158,1.007812006,1.011256439,43140,10471541.8,-0.003245248,-0.305070911,43865,11449109,-0.019719594,-0.364406523,45275,9459411.75,-0.050248482,-0.230715483,44899.16667,10112752.93,-0.042298484,-0.280415625,44973.33333,10389099.13,-0.043877854,-0.299556304,-0.004576659,0.011627907,-0.001162791,-0.016018307,-0.140463768
883,883,20190814,43900,44250,43500,43700,8750135,9.35,1.25,14.08,1.009534965,0.963494842,0.887473303,0.842795476,1.000600477,1.003250714,1.007722609,1.01121611,43240,10221062.2,0.010638298,-0.143911383,43700,11036830.9,0,-0.207187726,45157.5,9636088.4,-0.032275923,-0.091941186,44908.33333,9945052.967,-0.026906662,-0.120151996,44946.25,10389566.85,-0.027727563,-0.157795977,0.020930233,0.012585812,-0.004576659,0.01627907,0.202440601
884,884,20190816,43800,43900,43300,43900,9528115,9.35,1.25,14.08,0.998032866,0.960191268,0.881699782,0.836413455,1.001603641,1.004260021,1.008919037,1.012477487,43490,8741309,0.009427455,0.090010089,43570,11208524.3,0.007574019,-0.149922439,45047.5,9855316.45,-0.025473112,-0.033200502,44915,9919965.9,-0.022598241,-0.039501235,44919.16667,10411503.04,-0.022688904,-0.084847311,0.00228833,0,-0.013667426,0.004576659,0.088910628
885,885,20190819,44350,44350,43500,43600,6014218,9.35,1.25,14.08,1.001671024,0.97145114,0.888547015,0.84231399,1.001128183,1.003993616,1.008815823,1.012425552,43580,8007123.2,0.000458926,-0.248891537,43435,10594808.7,0.00379878,-0.432342936,44887.5,9715057.7,-0.028682818,-0.38093852,44910.83333,9815886.1,-0.029187464,-0.387297495,44887.91667,10399248.89,-0.028691834,-0.421668039,0.010250569,0.017201835,-0.002293578,-0.006833713,-0.368792463
886,886,20190820,43950,44600,43550,44450,8434205,9.35,1.25,14.08,1.018087095,0.99716298,0.908894903,0.861245829,1.000483282,1.003451356,1.008448845,1.012103169,43730,8000730.4,0.01646467,0.054179378,43485,10016820.6,0.02219156,-0.157995802,44750,9686312.5,-0.006703911,-0.129265652,44940,9723684.433,-0.010903427,-0.132612226,44868.75,10402987.71,-0.009332776,-0.189251661,0.008027523,0.003374578,-0.020247469,0.019495413,0.402377666
887,887,20190821,44350,44800,44150,44500,6571717,9.35,1.25,14.08,1.024435034,1.016263773,0.923995696,0.87535405,0.99898866,1.001642183,1.006749545,1.010439793,44030,7859678,0.01067454,-0.163869436,43585,9165609.9,0.020993461,-0.28300276,44610,9561829.3,-0.002465815,-0.312713416,44970.83333,9698768.567,-0.010469749,-0.322417382,44850,10390708.59,-0.00780379,-0.367539091,-0.002249719,0.006741573,-0.007865169,0.001124859,-0.220825555
